database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	feat_ID	Compound_Source	CF_class	CF_class_score	CF_Dparent	CF_Dparent_score	CF_kingdom	CF_kingdom_score	CF_MFramework	CF_MFramework_score	CF_subclass	CF_subclass_score	CF_superclass	CF_superclass_score	PB1_1	PB1_2	PB2_1	PB2_2	PB3_1	PB3_2	PB4_1	PB4_2	PB4_3	QC_POOL1_1	QC_POOL1_2	QC_POOL1_3	QC_POOL1_4	QC_POOL1_5	QC_POOL1_6	QC_POOL1_7	QC_POOL1_8	QC_POOL2_1	QC_POOL2_2	QC_POOL2_3	QC_POOL2_4	QC_POOL2_5	QC_POOL2_6	QC_POOL2_7	QC_POOL2_8	QC_POOL3_1	QC_POOL3_2	QC_POOL3_3	QC_POOL3_4	QC_POOL3_5	QC_POOL3_6	QC_POOL3_7	QC_POOL3_8	SA01_01	SA01_02	SA01_03	SA01_04	SA01_05	SA01_11	SA01_12	SA01_13	SA01_14	SA01_15	SA01_16	SA01_17	SA01_18	SA01_19	SA01_20	SA01_21	SA01_22	SA01_23	SA01_24	SA01_25	SA01_26	SA01_27	SA01_28	SA01_29	SA01_30	SA02_01	SA02_02	SA02_03	SA02_04	SA02_05	SA02_11	SA02_12	SA02_13	SA02_14	SA02_15	SA02_16	SA02_17	SA02_18	SA02_19	SA02_20	SA02_21	SA02_22	SA02_23	SA02_24	SA02_25	SA02_26	SA02_27	SA02_28	SA02_29	SA02_30	SA03_01	SA03_02	SA03_03	SA03_04	SA03_05	SA04_01	SA04_02	SA04_03	SA04_04	SA04_05	SA05_01	SA05_02	SA05_03	SA05_04	SA05_05	SA06_01	SA06_02	SA06_03	SA06_04	SA06_05	SA06_11	SA06_12	SA06_13	SA06_14	SA06_15	SA06_16	SA06_17	SA06_18	SA06_19	SA06_20	SA06_21	SA06_22	SA06_23	SA06_24	SA06_25	SA06_26	SA06_27	SA06_28	SA06_29	SA06_30	SA07_01	SA07_02	SA07_03	SA07_04	SA07_05	SA07_11	SA07_12	SA07_13	SA07_14	SA07_15	SA07_16	SA07_17	SA07_18	SA07_19	SA07_20	SA07_21	SA07_22	SA07_23	SA07_24	SA07_25	SA07_26	SA07_27	SA07_28	SA07_29	SA07_30	SA08_01	SA08_02	SA08_03	SA08_04	SA08_05	SA09_01	SA09_02	SA09_03	SA09_04	SA09_05	SA10_01	SA10_02	SA10_03	SA10_04	SA10_05	SA10_11	SA10_12	SA10_13	SA10_14	SA10_15	SA10_16	SA10_17	SA10_18	SA10_19	SA10_20	SA10_21	SA10_22	SA10_23	SA10_24	SA10_25	SA10_26	SA10_27	SA10_28	SA10_29	SA10_30	SA11_01	SA11_02	SA11_03	SA11_04	SA11_05	SA11_11	SA11_12	SA11_13	SA11_14	SA11_15	SA11_16	SA11_17	SA11_18	SA11_19	SA11_20	SA11_21	SA11_22	SA11_23	SA11_24	SA11_25	SA11_26	SA11_27	SA11_28	SA11_29	SA11_30	SA12_01	SA12_02	SA12_03	SA12_04	SA12_05
CHEBI:34494	C18H32O3	CCCCC\C=C/CC1OC1CCCCCCCC(O)=O	InChI=1S/C18H32O3/c1-2-3-4-5-7-10-13-16-17(21-16)14-11-8-6-9-12-15-18(19)20/h7,10,16-17H,2-6,8-9,11-15H2,1H3,(H,19,20)/b10-7-	9(10)-EpOME	279.2316723		M+H-H2O	0	9.97356	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar	NIST14				GNPS					ft_163767	Isolated	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	970044.3	780696.9	3266620	3165321.5	0	0	118718.664	0	0	2080861.6	2510438.8	2341755	2317312	0	0	143598.72	128952.66	0	634043.6	0	0	0	65048.336	151951.33	65113.18	6851534.5	6491384.5	8060093	0	7719242.5	0	112689.47	51915.04	0	0	0	0	7449433.5	6959543	2623846.5	4435611.5	0	3545000	1852904	0	0	9070314	0	131530.92	0	3730805.2	4972263	2911291.2	5261525.5	0	3396845.8	0	2970530.8	4173703	0	6307534	8524335	2496935.5	6026051	85452.32	1184271.2	0	1598323.5	0	1978770.1	2927778.8	856385.5	9424073	3272862.8	0	150430.5	2690812.2	3042343.5	2477914.8	4741606.5	6461514.5	0	0	6859716.5	5049862	0	4573964.5	7755112	295271.4	6676725.5	7133210	6762091.5	5399045	6269331	6742538	7584010.5	0	9475391	5985606.5	0	0	2785789.8	382787.34	0	0	1862895.9	11936081	0	1775234.6	0	1342944.2	1315193.8	0	0	1652077.6	4605652	1289582.6	366113.25	1688363.2	480926.22	6011264	0	873357.25	6417706.5	4930845.5	6210455	0	8100601.5	0	0	0	0	1463848.8	0	0	0	0	397155.56	0	2692821	955879.1	1946169	0	3224358	138069.05	0	1443385	7368835.5	290736.9	5706506	6631788	0	3277563.5	0	6191631.5	0	0	3237963.8	0	5972662	6555682	1640121.8	5757791.5	4868812	7799476.5	0	0	0	482330.5	0	1645542.2	1489100	2875022.5	8712940	0	0	0	474381.62	0	0	4150975	4058442	0	6441811	4201941	0	0	6536013.5	959268.2	5084350	0	4270102.5	1192320.4	3828645.5	514698.97	0	1069220.5	0	0	0	0	0	0	0	6629583	0	0	6770911.5	6074369	3769431.8	5687656	4846485.5	2910477.5
					271.9857787			0	9.975164	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_163778		Carboxylic acids and derivatives	0.03	N-acyl-alpha amino acids	0.03	Organic compounds	0.03	Aliphatic acyclic compounds	0.03	Amino acids, peptides, and analogues	0.03	Organic acids and derivatives	0.03	674729.7	710513.9	0	313931.97	287713.7	907677.25	0	0	0	155713.19	0	355981.06	188670	0	0	0	0	228804.55	275739.28	811762.8	314141.97	0	48511.023	7262.632	0	85802.445	112549.89	275655.7	158933.72	129535.7	0	0	0	0	1373926.9	2048874.9	675764.4	10612.613	148227.2	0	0	808197.75	330064.6	158306.88	0	300563.3	147594.89	0	66067.83	0	204053.6	0	159428.55	104857.32	0	16485.174	308326.44	203941.28	30279.072	0	0	0	61197.312	295255.97	4077.9607	0	0	855163.44	148504.4	290933.66	180161.47	383985.75	14806.06	288899.28	1569328.9	45652.89	385234.22	273457.56	196728.33	202284.53	161554.06	0	0	8077.9756	13528.626	0	0	5139.1816	20497.627	15566.322	8025.792	0	51253.79	0	12821.658	26531.021	0	0	6396.9717	9393.962	15745.682	55313.035	0	25457.262	433067	425778.06	88506.82	154744.77	103107.83	303070.1	936649.7	337368.97	0	705660.1	654663.8	522512.72	888944.8	51304.82	227800.69	295793.88	25486.871	287823.44	0	0	8796.299	7671.5713	0	0	20061.912	519341.62	257385.25	102447.19	141587	29595.467	175647.34	143115.81	103496.32	387752.97	0	0	151120.73	39148.41	1012991.7	299884.5	0	322524.44	663786.44	183256.86	27182.13	30895.973	0	0	22791.887	0	46336.066	0	0	98556.85	0	13071.377	4854.681	22788.205	0	77121.93	46379.38	242053.23	40303.324	0	116204.01	136446.16	160549.05	376313.28	355762.62	186069.27	0	246608.61	0	48134.9	0	112399.63	0	21450.096	0	30878.545	9516.504	0	0	69163.36	0	0	0	225696.75	65917.91	114661.43	238396.53	354315.2	790888.7	916444.06	14735.887	181551.44	1105406	1032094.3	538378.2	1001122.75	29449.535	360720.34	0	144461.08	0	17656.986	5952.285	0	25027.674
					367.2839869			0	9.983261	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_163868		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	0	0	0	572841	39432.047	0	0	0	0	155260.22	233343.06	0	214285.22	31886.031	77925.16	52414.664	148964.52	0	0	26603.955	0	40092.836	0	47457.332	33010.5	244135.03	251349.12	173907.53	0	427794.44	0	87482.81	13434.084	0	0	0	0	0	201211.23	85296.74	204580.36	14951.517	159415.53	193171.08	42350.285	0	331046.5	0	0	8629.569	119961.89	448821.8	181234.72	52081.254	0	420050.56	18789.766	219345.81	241656.1	0	173797.39	206094.4	161709.7	153858.92	28429.875	243409.94	22251.287	0	46587.844	0	179319.81	0	0	0	0	135735.05	0	231304.44	536066.2	167350.53	324647.44	77215.37	50558.445	225178.81	369512.6	0	0	124657.05	0	337152.03	0	237310.45	209186.5	248279.05	365308.8	272083.12	0	334057.34	434387.94	0	0	227188.55	0	76768.49	0	0	405154.75	48528.754	0	0	0	103910.19	17975.48	50442.09	0	563514.25	0	54078.348	0	46771.16	600882.5	31956.412	64349.93	269471.78	246528.23	255672.34	3038.6968	219454.62	0	0	0	22015.336	99843.48	78985.7	0	37720.98	51541.582	0	20918.49	0	426088.16	434385.7	0	83035.46	70528.46	0	0	274052.62	156802.53	387819.44	230031.12	0	344346.06	0	186212.7	10848.457	0	42810.81	0	229608.33	0	356487.4	225715.8	343098.56	336398	41494.76	203341.36	40257.855	0	41257.72	0	106964.57	628089.9	57228.797	120739.56	0	37233.855	46428.754	23770.527	55628.11	0	248632.83	57522.527	361109.38	190124.19	10674.715	0	258535.38	0	269401.12	0	0	0	0	63933.645	42782.016	0	0	34009.25	0	17510.043	19060.543	17117.943	19663.115	371752.56	0	73641.78	175549.33	179965.2	0	207522.95	270393.6	183038.3
					321.2421732			0	10.02115	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_164237		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	3355565.5	0	7024600.5	7180068	0	0	17810.479	428594.78	0	7154087.5	8948109	0	0	1237448.2	1203853.2	238780.94	1476407.2	4598939	4617118	653029.2	0	0	0	1130044.8	651688.56	8541432	7332970	9573058	0	11826081	0	0	230445.73	847495.7	0	0	2119103.8	0	6802097.5	4197181	8098678.5	776100.56	0	4093262.8	0	0	8676837	1591291.5	3069701.5	572837.2	3917888.8	8178207	4924670.5	0	596602.44	6284635	505705.72	5799836.5	6756873.5	0	4980111.5	9290068	0	8548859	0	8326641	361322.1	4552169.5	875603.8	0	5330875	3053966.5	0	0	0	1169968.6	6521871.5	6978266.5	6712690	0	9265537	3760677	0	0	0	0	0	7110062.5	0	0	0	0	0	7785202.5	12563647	0	0	8452040	0	0	0	8181206	0	483334.7	0	5037409.5	8745813	633223.06	4867126.5	0	4399909	0	326239.66	720756.9	4808892	4383051	5956824	1252035.2	0	4466874.5	0	948289.75	2903223	0	6349038.5	6879782.5	422769.7	8530513	0	2353106.2	524439.06	750575	4014805.5	0	2546483.5	742757.7	988633.56	3718238	449373.38	5734122.5	3963737.2	5541736	2194954.5	5754497.5	0	0	2404873.8	9091604	0	9156188	6468252	0	4763513	0	0	0	0	8039806.5	0	0	0	7405699.5	0	12435476	10583260	0	1238967.4	0	4116010.8	609195.56	6213424.5	3190841.8	8249061.5	2767332.8	0	496227.6	0	1053273.1	0	1009223.4	0	0	839265.6	9156845	5081665.5	0	0	8480068	0	5589295.5	0	5559103	6915227	491497.9	2775045.5	0	5051990.5	0	0	0	3278068.5	0	4227341	928235.3	9056575	0	1125071.8	7754578.5	0	0	8927133	6096945	5327361
					327.2526866			0	10.029117	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_164322		Fatty Acyls	0.07	Retinoids	0.07	Organic compounds	0.13	Aliphatic homomonocyclic compounds	0.07	Retinoids	0.07	Lipids and lipid-like molecules	0.13	0	0	0	79889.9	0	0	377657.53	0	0	0	98049.91	0	0	46016.72	28561.912	210246.67	238705.2	0	0	35305.47	0	0	150608.11	217962.53	192824.64	176495.52	230382.69	191230.94	134997.62	0	0	189625.36	224487.31	0	0	0	0	63613.723	173406.67	120752.17	147008.12	0	149304.52	194044.4	179084.05	0	404924.56	0	224817.58	0	203514.17	139159.55	108163.586	161087.56	0	154867.1	39315.81	119943.25	149780.58	0	317733.75	239997.66	221617.4	223082.72	181249.28	100297.016	79674.93	0	0	54416.445	88498.07	44396.176	408012.44	86046.94	0	189502.88	69577.19	106653.78	81524.53	0	0	0	398025.25	258243.45	251297.3	0	190406.4	297882.12	244488.84	250039.67	43770.77	221186.83	195363.66	151226.42	294134.47	210911.11	0	239694.22	220137.66	0	0	165544.03	197256.73	0	0	49376.145	200364.28	47027.445	80522.94	49359.28	0	0	24416.465	48712.418	0	84499.54	94845.61	232029.4	34606.586	0	0	113859.55	63182.33	241101.86	126928.07	250787.33	114644.43	240195.08	257057.48	0	67896.42	51837.36	50931.594	0	17932.033	61088.977	86679.01	28485.281	91871.484	79513.625	62994.113	33876.004	0	98785.945	203728.89	0	62844.93	0	139710.5	145567.47	163148.47	54209.227	307665.16	0	148906.69	0	56657.676	120681.51	0	303921.6	256774.3	191653.3	286938.34	186998.47	0	91127.87	0	106999.34	36005.52	45151.53	0	53653.62	84901.195	95964.92	83299.26	0	0	203700.5	47669.992	64643.363	93582.22	0	44489.066	230431.27	258320.94	198420.25	79075.02	167034.17	0	203641.3	93338.734	91131.734	95710.836	135457.1	45099.06	20439.756	0	0	93018	59522.77	0	47337.51	0	35041.15	0	102509.79	117273.766	141265.27	168474.58	271989.8	186674.83	221823.67	130582.4
CHEBI:64496	C24H52NO6P	CCCCCCCCCCCCCCCCOC[C@@H](O)COP([O-])(=O)OCC[N+](C)(C)C	InChI=1S/C24H52NO6P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20-29-22-24(26)23-31-32(27,28)30-21-19-25(2,3)4/h24,26H,5-23H2,1-4H3/t24-/m1/s1	1-Hexadecyl-sn-glycero-3-phosphocholine	482.3603351		M+H	0	10.058506	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar	NIST14				GNPS					ft_164583	Isolated	Glycerophospholipids	0.09	Monoalkylglycerophosphocholines	0.09	Organic compounds	0.09	Aliphatic acyclic compounds	0.09	Glycerophosphocholines	0.09	Lipids and lipid-like molecules	0.09	199033.27	0	524071.88	493406.94	0	0	0	0	0	1070545.6	1318569.6	0	1197247.5	0	0	27763.037	48795.453	92103.42	145994.33	0	0	0	9578.629	23332.002	8584.512	1151893	1234725.2	1417900.1	0	0	0	15498.546	0	0	0	0	41838.46	443795.75	214678.47	32716.312	139851.31	0	47760.58	61651.676	0	124445.19	144739.1	0	12157.801	0	20662.643	116244.74	112305.8	42969.727	0	104433.38	0	59249.66	70194.65	0	135345.6	130509.68	43546.33	136044.5	0	205242.73	0	602836.75	0	406509.75	230748.47	197217.4	487439.84	410467.38	271987.75	30601.205	484937.94	238570.81	139483.47	382989.9	553659.06	143365.77	0	349870.22	92171.93	0	0	249623.8	0	360143.88	0	226840.83	201147.31	164857.9	151441.98	339964.44	0	183573.17	287312.47	0	0	99396.01	0	0	0	249273.03	234101.17	0	324282.12	0	165861.47	302580.4	0	0	872510.94	77900.66	174296.94	16944.48	0	66930.734	302058.2	0	55134.918	150620.81	173948.25	217545.05	0	121672.05	0	178715.4	0	0	248360.7	0	66613.27	0	0	121083.06	0	217845.55	263353.88	876281.5	0	176857.2	12383.706	125668.31	211342.36	450446.38	64672.027	84957.17	153982.78	0	33472.26	0	164113	0	0	88780.836	0	134377.16	238969.25	87909.57	209253.6	152957.7	609843.75	0	0	0	212820.38	0	121294.766	187085.89	351990.38	194222.25	0	0	0	20601.021	0	0	424913.5	0	0	194093.66	44122.477	0	0	204323.64	0	190143.9	0	411968.75	129434.37	0	74686.72	0	158484.73	0	0	0	98340.18	0	58399.32	0	330979.75	0	0	391896.72	116720.34	0	99175.055	125285.81	182973.44
					271.2266698			0	10.083593	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_164813		Carboxylic acids and derivatives	0.03	N-acyl-alpha amino acids	0.03	Organic compounds	0.03	Aliphatic acyclic compounds	0.03	Amino acids, peptides, and analogues	0.03	Organic acids and derivatives	0.03	159277.38	0	753901.4	656617.94	0	0	0	0	0	418099	0	0	0	0	0	20334.908	20144.63	288163.3	0	0	128970.42	0	37200.17	19136.44	18086.746	768679.5	662808.9	610622.5	0	667723.9	24820.893	20300.775	21236.078	0	0	0	40450.297	0	249658.02	99501.83	264637.75	0	116846.016	200631	0	0	203757.62	0	53364.086	0	113393.586	208383.33	206770.02	0	0	130056.21	0	111927.29	210131.11	0	180304.55	165734.4	118896.27	191248.53	20681.65	297278.03	0	0	0	269584.06	285754.88	127462.81	0	372816.62	0	28037.623	389727.88	409482.84	610143.9	0	538732.25	0	0	185624.83	212200.22	185815.42	159846.98	242516.56	163891.36	226998.6	0	174966.58	126809.84	220223.22	260333.81	257995.69	0	229370.33	200299.5	0	161925.75	121372.74	137585.25	794331.8	0	0	475333.97	0	299948.12	0	206523.64	0	0	0	0	443500.16	241796.22	1014902.8	0	0	467056.8	0	54103.336	180609.31	179680.67	127660.31	0	214845.12	0	16974.51	0	0	218285.3	0	102211.11	0	0	250507.61	0	260733.03	400493.25	258543.31	0	491571	23893.63	0	0	377574.16	170182.62	216903.31	258040.45	0	163520.3	0	206186.27	0	0	143764.6	0	211755.95	0	138565.88	184389.06	565000	754324.6	0	0	0	243230.95	0	0	298078.1	482766.94	453127.22	685406.5	0	0	959984.8	0	0	429253.28	514186.94	0	200797.02	155967.28	265516.25	0	266670.9	0	248934.7	0	405474.38	374669.9	0	105016.305	0	264377.03	0	0	0	0	0	0	0	413508.7	0	0	627686.94	209477.1	111771	138490.6	123188.52	164720.52
					320.9398496			0	10.136898	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_165330		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	0	0	15342.281	19155.822	0	0	0	0	0	6504.0244	0	9215.025	46872.805	0	11597.379	0	0	6779.0293	0	0	0	0	0	0	0	0	8978.333	10646.267	40312.023	59472.64	0	7269.6245	0	0	0	0	2554.5088	42749.64	2795.643	0	0	23640.21	17214.41	13200.347	42956.586	27847.273	40717.438	0	16886.129	50310.21	17705.285	18128.5	28352.635	83766.19	33880.21	8694.884	0	42396.19	0	69597.06	17768.36	18910.447	24894.04	0	0	0	18290.438	20919.422	24878.07	32668.777	22075.996	5735.001	84606.86	39500.28	0	0	19282.5	54146.56	0	38683	30674.479	11089.468	21201.314	51413.637	98219.57	27242.354	33661.26	0	25825.799	0	33012.777	30078.555	51527.41	24531.469	10754.785	27205.621	14516.086	0	40880.984	40317.785	45215.086	55991.83	30212.098	0	12829.422	16554.852	45986.06	0	0	37891.3	22803.072	28064.262	0	0	10050.519	63531.05	23581.36	6002.282	12224.767	10111.342	51673.97	37567.18	0	82281.195	6435.665	30651.334	0	0	77799.94	6499.7715	22931.467	17154.188	0	61001.06	0	0	21708.268	0	57238.477	11598.703	5605.4663	12883.394	0	0	0	5830.7256	0	0	7269.2393	0	40556.383	0	0	0	0	22935.336	14870.385	50184.33	9095.998	0	52417.51	17681.207	46425.543	78768.22	91592.16	0	10647.702	29062.672	0	24273.844	0	14402.384	40599.7	13941.661	30010.47	0	0	4416.6943	24707.65	0	29827.906	36767.83	0	17685.947	21369.088	20300.285	33207.387	0	17823.967	0	34967.688	35986.875	23852.715	59698.453	0	20459.666	8242.465	0	0	0	0	14225.935	11339.189	0	39143.75	29450.77	39351.742	16209.982	13231.808	44164.016	15260.359	0	6255.4854
					271.9860316			0	10.138146	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_165344		Carboxylic acids and derivatives	0.03	N-acyl-alpha amino acids	0.03	Organic compounds	0.03	Aliphatic acyclic compounds	0.03	Amino acids, peptides, and analogues	0.03	Organic acids and derivatives	0.03	0	208483.47	0	23980.531	279123.6	373535	0	0	11351.584	16376.021	0	0	161561.83	183760.25	234304.56	0	0	72016.07	0	0	286684.38	433975.44	32957.973	0	0	0	5211.2334	0	0	255106.97	0	0	0	596399.5	165077.16	209945.31	572284.8	8395.307	0	35338.12	27442.205	0	0	45059.867	4413.523	482325.78	0	1157648.8	0	38352.473	12561.85	0	0	0	148280.27	5607.7817	259136.02	77189.39	0	0	0	0	32089.332	0	0	515659.34	225395.14	322605.72	367664.34	0	69468.17	81489.26	0	0	186885.61	0	133040.17	45694.94	0	56691.688	41422.547	439828.34	30170.943	0	0	21199.137	0	0	0	0	0	0	49339.79	0	0	0	25357.348	0	0	0	0	23427.58	0	0	154217.89	138403.97	24351.832	207649.66	0	184077.06	195276.88	198740.39	0	171173.97	183871.12	108963.42	0	21577.959	80577.67	143599.9	0	198989.73	361509.12	0	0	0	0	0	0	0	243352.14	109117.414	0	49829.324	77403.48	124633.97	177902.56	69696.88	455891.34	63838.504	27552.094	26861.59	327728.84	256790.72	0	192371.1	359628.72	38992.555	0	0	0	37735.414	0	12371.167	0	0	79779.53	15516.301	31927.709	0	0	5657.493	0	25625.166	0	161365.72	5757.88	14021.363	41032.844	320776.5	0	56289.656	170204.81	11826.596	36238.305	240320.31	20940.455	0	253376.56	262184.6	197394.89	17174.229	119954.68	0	0	0	5127.782	0	173860.05	0	15593.293	11561.157	48676.58	0	31806.691	158466.81	82994.52	304735.34	80640.78	389029.1	425262.06	268234.22	421973.9	314792.06	20272.787	0	498328.7	29796.832	0	6037.012	0	0	0
					538.3867089			0	10.157669	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_165546		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	23649.049	15286.703	31581.273	0	0	43858.004	0	0	9873.184	65088.82	97332.36	0	89732.58	107485.36	79180.945	0	0	16763.385	18707.13	56648.867	0	55210.016	0	0	0	95927.37	78609.37	52014.71	0	0	5779.661	0	0	0	0	8688.921	0	0	25076.545	13136.636	27776.248	0	0	12587.756	14416.678	20762.143	24245.793	0	0	75381.65	0	14417.857	11897.772	0	90422.06	18326	0	0	9780.826	13545.865	16344.051	13404.081	0	22230.047	0	0	50523.09	67498.914	0	39957.28	0	18080.043	0	41871.367	27630.488	0	75085.2	21276.578	29795.146	0	53106.03	31316.154	37999.66	51809.605	0	10704.179	0	26772.27	0	35336.98	0	23607.33	23072.574	18210.666	20263.531	35051.61	12298.881	18146.754	40825.69	0	11283.444	14460.817	46213.4	36744.08	29491.46	0	0	0	33862.49	0	17661	0	0	48134.52	57907.562	0	22875.314	0	0	0	16138.725	0	24791.062	17709.05	22771.514	0	42606.58	19005.338	39890.414	0	0	0	20879.078	136006.94	22631.838	0	246189.27	20150.268	206432.66	46959.387	25716.834	119769.27	0	0	0	8487.892	0	31850.107	5599.558	8970.369	17922.893	48536.01	0	15877.517	24074.21	10365.576	0	16075.99	79735.03	0	0	0	23316.637	0	50630.457	0	0	54325.28	14413.466	0	19485.941	0	33433.086	0	46901.242	0	79164.52	0	0	0	0	0	0	24140.812	0	0	0	22216.518	0	23143.21	76345.13	41960.266	0	0	30610.023	0	0	0	142158.44	0	23034.47	0	14301.557	0	57707.44	0	0	64352.086	14988.178	0	12552.154	14890.876	31719.428
					249.1848331			0	10.166657	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_165644		Fatty Acyls	0.11	Lineolic acids and derivatives	0.06	Organic compounds	0.14	Aliphatic acyclic compounds	0.07	Lineolic acids and derivatives	0.09	Lipids and lipid-like molecules	0.14	264627.16	143496.66	605497	538012.06	0	0	87573.31	0	0	2047709.2	2648042.5	0	2140128.8	0	0	0	57162.17	1306310.4	1484821.5	0	827043.3	0	123758.39	66279.75	50828.582	501936.03	531156.7	504858.56	0	451743.34	0	61033.22	46990.117	0	308695.34	0	192765.6	0	2219234.8	278267.03	974740.75	0	369354.8	464540.88	0	0	643245.2	0	185475.44	0	232251	405505.47	939025.5	0	0	450021.3	0	0	268880.4	0	489952.5	1653892	188750.77	1038864.94	49659.234	358445.03	0	717071.4	0	196027.66	212727.88	151068.56	0	742869.75	719473.06	55091	305538.25	618716.7	1206373.6	285523.25	222284.42	661088.44	0	1369007.4	680744.5	0	503027.97	1237936.1	0	819283.2	0	626470.06	556259.94	1079546.4	1135962.2	1310260.1	0	653018.3	962867.75	0	0	190110.06	932234.94	0	0	444086.62	234126.89	0	627360.2	0	544585.25	1287371.8	0	0	830285	968047.1	1167971.1	99687.76	0	562351	241620.17	0	150753.25	166213.98	237344.94	382481.56	0	228000.16	0	239194.5	0	0	99306.914	0	169723.81	0	0	208796.05	0	803239.75	283550.03	130455.58	417521.56	1573640.5	50687.703	0	127300.44	544038.44	209670.7	494513.84	429769.47	0	261630.12	0	254362.53	0	0	538761.3	0	378072.28	0	494643.94	699441.6	1657401.8	573850.1	0	0	0	436891.06	0	418524.72	262290.4	501798.66	2588079.5	0	0	0	164188.4	0	0	638840.56	184787.86	0	468230.25	537667.75	0	0	388425.75	0	448059.6	0	534473.75	206556.05	315067.66	192459.72	0	683996.6	0	0	689741.8	0	0	256642.27	0	303764.78	0	0	208953.56	265413.88	0	216559.53	298976.75	531431.6
					365.2684091			0	10.174714	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_165718		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	69624.695	61806.832	231933.12	212917.97	0	0	0	0	0	268031.47	295060.44	0	294638.78	0	0	0	7797.891	93888.89	90726.69	16863.074	22323.559	0	8162.9956	15336.837	0	167735.02	171630.33	203774.02	0	291718.75	0	0	0	0	17976.754	0	61304	321782.56	289332.9	150995.14	245138.58	0	178759.5	184120.89	0	0	292554.06	0	87536.95	289817.75	112646.43	310824.78	186233.27	122970.555	0	150868.17	0	125433.05	192668.39	128798.914	171542.83	190921.45	145169.86	104523.33	0	167017.1	0	115395.61	0	89527.49	126677.3	29002.258	0	180615.66	93507.81	0	83877.72	193826.94	129578.53	131476.66	169501.66	144400.83	0	95870.32	295608.6	0	210639.67	140851.89	0	231758.67	299102.2	226468.45	74136.37	106239.38	329861	265362.8	61597.664	135090.38	230414.77	0	0	227714.66	129214.73	0	0	108779.586	244335.61	0	127984.016	0	98754.28	0	0	0	95569.555	243109.67	177448.47	0	261137.48	55565.176	200705.97	31767	11818.466	233232.6	218009.77	189228.89	0	258238.53	0	0	0	0	54771.805	0	37913.59	0	0	62914.316	0	153352.47	28233.791	60902.133	0	75809.11	0	0	33958.133	0	162062.08	226699.61	99559.984	0	143209.58	0	147548.88	0	0	183960.5	0	0	0	114269.125	199778.95	0	300162.25	0	0	0	112586.92	0	156097.22	52198.74	79764.91	1345519	105220.96	0	0	0	0	0	112025.24	160868.83	0	194453.67	66317.35	0	0	191953.56	0	127979.555	0	110947.09	159890.78	189078.03	37980.57	0	78170.086	0	69184.58	0	0	0	18998.219	0	0	0	0	125743.71	156775.73	0	213356.4	88128.75	239374.36
